Re,phi,dP_pipe,dP_ann,U_pipe,U_ann,Nu_par,eff_par,S_ht_par,S_ff_par,S_par,Be_par,Nu_ctr,eff_ctr,S_ht_ctr,S_ff_ctr,S_ctr,Be_ctr
40000,0.075,2195.6622309809027,3619.4415959356566,1.3747501401781042,1.7871828302076018,250.3829360497976,0.10007313814887767,122.56691156461997,0.04216107563797937,122.60907264025795,0.999656134128331,250.58337561368543,0.10039188511319183,122.88524443319864,0.04216775451051315,122.92741218770915,0.9996569702903522
60000,0.075,4521.661508078158,7433.842364835649,2.0621252102671557,2.6807742453114027,355.04461786591736,0.08491853338567283,152.94143742262924,0.13426223418429392,153.07569965681353,0.9991229030180147,355.288669532315,0.08512216324682657,153.2434846797112,0.13427772076849664,153.3777624004797,0.9991245294059129
80000,0.075,7565.075350016686,12415.579803207893,2.7495002803562083,3.5743656604152036,455.3529844085348,0.07431443152139973,175.76680734851283,0.306413457692901,176.07322080620574,0.9982597384412581,455.6295262336738,0.07445631896343911,176.04423416188666,0.3064406334969255,176.35067479538358,0.9982623223083639
100000,0.075,11289.618207144176,18504.3211509948,3.4368753504452614,4.467957075519004,552.6049496293483,0.06631727674470522,193.82945008851988,0.58205787660924,194.41150796512912,0.997006052354094,552.9068330437422,0.06642173605588368,194.08188286543503,0.5820989611556328,194.66398182659066,0.9970097243686602
10000,0.1,235.7399996582098,319.4956584227413,0.3642550819836735,0.44679570755190046,78.77455457245253,0.13643238009677552,51.641766754713274,0.000924879231284733,51.64269163394456,0.9999820908011953,78.86378219875513,0.1372774345935157,51.89183230748094,0.0009251246476711613,51.89275743212861,0.9999821723744613
20000,0.1,793.0019113831847,1067.7446676704233,0.728510163967347,0.8935914151038009,141.90475733451433,0.11401688688968517,84.64640968808882,0.006416475113472628,84.65282616320229,0.9999242024702034,142.03857224903513,0.11452918437340101,84.95173711746791,0.006417695384779798,84.9581548128527,0.9999244605135443
40000,0.1,2702.3093518952182,3619.4415959356566,1.457020327934694,1.7871828302076018,257.084924768105,0.09055133095094141,130.6941862220439,0.04579732596694763,130.73998354801085,0.9996497068094693,257.28046897848157,0.09082382882715521,131.0173541786148,0.04580294216118558,131.06315712077597,0.9996505277061275
60000,0.1,5565.030891500005,7433.842364835649,2.185530491902042,2.6807742453114027,364.8434407380181,0.07662531513420495,162.36868672750114,0.14596700533160478,162.51465373283276,0.99910182250044,365.08142919152107,0.07679859953491534,162.67325091986504,0.14597992088919412,162.81923084075424,0.9991034233478724
80000,0.1,9310.710352173997,12415.579803207893,2.914040655869388,3.5743656604152036,468.1867045689419,0.06691242277451097,186.0014275441486,0.333317863322324,186.33474540747093,0.998211187813666,468.4562546998272,0.06703277934196002,186.27978910276272,0.33334036002353273,186.61312946278625,0.998213735759198
100000,0.1,13894.688824068942,18504.3211509948,3.642550819836736,4.467957075519004,568.4286864906605,0.05960812441639099,204.61394104337757,0.6334360340072507,205.2473770773848,0.9969137923074729,568.7228191084217,0.05969653092542313,204.86627704374882,0.6334698080677803,205.4997468518166,0.9969174180612272
