Re,phi,dP_pipe,dP_ann,U_pipe,U_ann,Nu_par,eff_par,S_ht_par,S_ff_par,S_par,Be_par,Nu_ctr,eff_ctr,S_ht_ctr,S_ff_ctr,S_ctr,Be_ctr
40000,0.075,2516.8945592313253,3619.4415959356566,1.5758807333803586,1.7871828302076018,250.48306964699853,0.09977655474921746,122.79944487540992,0.045942042295963874,122.84538691770588,0.9996260173584969,250.6836225033221,0.1000940250668691,123.11800663116048,0.04594798474578335,123.16395461590626,0.9996269364288515
60000,0.075,5183.195359512782,7433.842364835649,2.363821100070538,2.6807742453114027,355.19110675416164,0.08465377981291865,153.2028219664324,0.1464178041716705,153.34923977060407,0.9990452003258008,355.4352684098565,0.08485652358880666,153.5049687517084,0.14643150882666306,153.65140026053504,0.9990469887773339
80000,0.075,8671.871670422019,12415.579803207893,3.1517614667607172,3.5743656604152036,455.5449151284493,0.07407387544199345,176.0431635108138,0.3343299602255899,176.3774934710394,0.998104463593137,455.8215568700039,0.07421510963144923,176.32060158749152,0.3343539004172031,176.65495548790872,0.9981073052862076
100000,0.075,12941.32845392354,18504.3211509948,3.9397018334508966,4.467957075519004,552.8416441822204,0.06609623636855723,194.11431951687524,0.6353342388327504,194.74965375570798,0.9967376874537107,553.1436150428665,0.06620019476542192,194.36670640528303,0.6353702828318248,195.00207668811484,0.9967417255568615
10000,0.1,279.08556902568375,319.4956584227413,0.4312308076244111,0.44679570755190046,78.82389547275578,0.13591302816431694,51.803816427059985,0.0010476667699066973,51.80486409382989,0.9999797766717811,78.91317570461665,0.13675388622802634,52.05434389399821,0.0010478672125102072,52.05539176121072,0.9999798701502945
20000,0.1,938.8110943956356,1067.7446676704233,0.8624616152488223,0.8935914151038009,141.99861550758993,0.11356158310099648,84.8925561272651,0.007284217397253989,84.89984034466235,0.9999142022250256,142.13249535492534,0.11407111757876008,85.19830925696016,0.007285202633939849,85.2055944595941,0.9999144985410859
40000,0.1,3199.183155439344,3619.4415959356566,1.7249232304976445,1.7871828302076018,257.2640858341319,0.09016572513908422,131.02923664562877,0.052095378720805496,131.08133202434956,0.999602572098435,257.45969169447517,0.0904365920662599,131.35264055921994,0.05209984492581411,131.40474040414574,0.9996035162448054
60000,0.1,6588.274633450901,7433.842364835649,2.5873848457464677,2.6807742453114027,365.105213013641,0.07628442390976557,162.74673776954637,0.16621833882077158,162.91295610836715,0.9989797107437531,365.3432458350248,0.0764566019958754,163.05138424473137,0.1662284947020095,163.21761273943338,0.9989815529591933
80000,0.1,11022.67475870139,12415.579803207893,3.449846460995289,3.5743656604152036,468.5294051054095,0.0666049254312716,186.40313507375708,0.37983297261383525,186.7829680463709,0.9979664474947227,468.7989783810465,0.06672447916572363,186.68147795141235,0.37985048941185984,187.0613284408242,0.9979693799216655
100000,0.1,16449.512189158846,18504.3211509948,4.3123080762441095,4.467957075519004,568.85109205749,0.059327177398659635,205.03029140722947,0.7222150713221956,205.75250647855165,0.9964898844554417,569.1452262030645,0.05941497544135577,205.28254556395802,0.7222411255841865,206.00478668954221,0.9964940565838762
