Re,phi,dP_pipe,dP_ann,U_pipe,U_ann,Nu_par,eff_par,S_ht_par,S_ff_par,S_par,Be_par,Nu_ctr,eff_ctr,S_ht_ctr,S_ff_ctr,S_ctr,Be_ctr
40000,0.075,6415.531699133419,3619.4415959356566,2.515980752010726,1.7871828302076018,280.30951488571975,0.06757923047856507,156.5921496112635,0.09419362749590077,156.6863432387594,0.9993988395826408,280.48555761721036,0.06774989529055189,156.9262450606127,0.09419123609631057,157.02043629670902,0.9994001339041095
60000,0.075,13211.904423787233,7433.842364835649,3.7739711280160875,2.6807742453114027,398.7091422080605,0.056847983940398396,192.5864614410533,0.3016848556597995,192.8881462967131,0.9984359595887466,398.92351201462003,0.0569558264795861,192.89766760703924,0.30167885412454476,193.19934646116377,0.9984385099657406
80000,0.075,22104.506581355567,12415.579803207893,5.031961504021452,3.5743656604152036,512.4673365766475,0.04941576017290135,219.01823231840484,0.691148137032533,219.70938045543738,0.9968542620456174,512.7101615339831,0.049490378983991314,219.30032484718913,0.6911368704532954,219.99146171764244,0.9968583468419316
100000,0.075,32987.31010036212,18504.3211509948,6.289951880026816,4.467957075519004,622.9616547267931,0.04386039732342641,239.62569298082542,1.316631114732028,240.94232409555744,0.994535492592784,623.2266191762952,0.043915089591819896,239.87985060156964,1.3166129817560446,241.19646358332568,0.9945413255144963
10000,0.1,921.678385638861,319.4956584227413,0.7836658431919523,0.44679570755190046,89.39229560228257,0.08482522475957414,72.48951487956921,0.0031719741139037616,72.49268685368311,0.9999562442192231,89.46897794539899,0.08522687894190034,72.76688539803732,0.0031715417409954286,72.77005693977831,0.9999564169402311
20000,0.1,3100.416358075825,1067.7446676704233,1.5673316863839046,0.8935914151038009,161.94803353856486,0.07007491900395735,116.65135533796577,0.02231668377805848,116.67367202174383,0.9998087256242874,162.06326827365925,0.07031435254897185,116.98274423199857,0.022314490014353844,117.00505872201292,0.9998092861090103
40000,0.1,10565.28031977171,3619.4415959356566,3.1346633727678093,1.7871828302076018,295.1022160955386,0.05476429211254124,175.52148944397615,0.1613558701914573,175.68284531416762,0.999081550222488,295.27050191488814,0.05488882965236931,175.8613274021994,0.16134547777418531,176.02267287997358,0.9990833824124226
60000,0.1,21757.74517895394,7433.842364835649,4.701995059151712,2.6807742453114027,420.21796895156916,0.04581504841060783,214.38840919801117,0.5178509421621048,214.9062601401733,0.9975903403566544,420.4224095480056,0.0458931793942987,214.7020207744243,0.5178264696566893,215.219847244081,0.997593965072053
80000,0.1,36402.342089812126,12415.579803207893,6.2693267455356185,3.5743656604152036,540.5391654558711,0.03965896849379078,242.68427334395602,1.1879983130021032,243.87227165695813,0.9951286043922484,540.7703078025414,0.03971278811234679,242.96668021557403,1.1879546571552195,244.15463487272925,0.9951344169330455
100000,0.1,54324.46115618749,18504.3211509948,7.836658431919519,4.467957075519004,657.4871284334613,0.035083779739543915,264.6628423160794,2.265421524411334,266.92826384049073,0.9915129949454693,657.7389647402115,0.035123118102556486,264.9160425088585,2.2653542950312753,267.18139680388975,0.9915212873271486
