Re,phi,dP_pipe,dP_ann,U_pipe,U_ann,Nu_par,eff_par,S_ht_par,S_ff_par,S_par,Be_par,Nu_ctr,eff_ctr,S_ht_ctr,S_ff_ctr,S_ctr,Be_ctr
40000,0.075,1889.168729209595,3619.4415959356566,1.365293922330538,1.7871828302076018,237.34897927775035,0.11427114561216303,112.24962877692869,0.040431591810020893,112.29006036873871,0.9996399361468215,237.56905755186773,0.11467646731323472,112.56499641807399,0.040439389532074724,112.60543580760606,0.9996408753339301
60000,0.075,3890.48050357131,7433.842364835649,2.047940883495808,2.6807742453114027,335.9472062104745,0.09701647828194032,140.57622482892828,0.12869133249417747,140.70491616142246,0.9990853814066699,336.21393178870426,0.09727465484174114,140.87600015334587,0.12870942599200166,141.00470957933788,0.9990871976803045
80000,0.075,6509.062676342836,12415.579803207893,2.730587844661076,3.5743656604152036,430.3074814566108,0.08493737249895136,162.0054431655126,0.2936019145778133,162.2990450800904,0.9981909818727959,430.60874058539304,0.0851168228444644,162.28109512205017,0.29363370950797374,162.57472883155816,0.9981938539180206
100000,0.075,9713.694722435506,18504.3211509948,3.413234805826347,4.467957075519004,521.6954210762249,0.07582383260226537,179.0528924419126,0.5575829000532873,179.6104753419659,0.996895599218299,522.0234802727364,0.07595565437513695,179.30390156840278,0.5576310560767432,179.8615326244795,0.9968996647146282
10000,0.1,178.14915494614934,319.4956584227413,0.34453467202798993,0.44679570755190046,73.04156068144417,0.16812068646737807,44.447493166227325,0.0008386913105930943,44.448331857537916,0.9999811310959142,73.14771825386316,0.1693726874660001,44.69269180656578,0.0008390230798190027,44.6935308296456,0.9999812271918498
20000,0.1,599.2730728300071,1067.7446676704233,0.6890693440559799,0.8935914151038009,130.93218800480486,0.14059678166867026,73.27396942684071,0.005806253446916223,73.27977568028763,0.9999207659494994,131.08962118396127,0.14135154636294373,73.57449236520507,0.005807898468988754,73.58030026367406,0.9999210672089108
40000,0.1,2042.140191284911,3619.4415959356566,1.3781386881119597,1.7871828302076018,236.04120611585185,0.11175363734559789,114.00909925289548,0.04135956311863933,114.05045881601411,0.9996373573280809,236.2684405173883,0.11215216882326942,114.32834790283673,0.04136713998141727,114.36971504281814,0.9996383033745784
60000,0.1,4205.504108463916,7433.842364835649,2.06720803216794,2.6807742453114027,334.0271308264887,0.09462630585486435,142.39445794038846,0.13168030169980846,142.52613824208828,0.9990760971754097,334.30167133144477,0.09487837563762189,142.69585537828593,0.1316977784463534,142.82755315673228,0.999077924563324
80000,0.1,7036.120676660717,12415.579803207893,2.7562773762239194,3.5743656604152036,427.7859553498523,0.08267432230381841,163.78083879430076,0.30047514581404394,164.0813139401148,0.9981687424448362,428.09531712514666,0.08284861308774662,164.05656463758731,0.3005057095290728,164.35707034711638,0.998171628948518
100000,0.1,10500.241230078245,18504.3211509948,3.4453467202798995,4.467957075519004,518.580358625066,0.07368156581594139,180.75309967007567,0.5707121792969954,181.32381184937267,0.9968525249195009,518.9166211852107,0.0738090793062812,181.00317829644288,0.5707582811051309,181.573936577548,0.9968566067803384
