Re,phi,dP_pipe,dP_ann,U_pipe,U_ann,Nu_par,eff_par,S_ht_par,S_ff_par,S_par,Be_par,Nu_ctr,eff_ctr,S_ht_ctr,S_ff_ctr,S_ctr,Be_ctr
40000,0.075,1648.0533418897628,3619.4415959356566,1.1910406487945802,1.7871828302076018,237.63940638151539,0.11443007678768095,112.12750155439207,0.037968093149715956,112.16546964754178,0.9996614992718434,237.85839058876635,0.11483520641257533,112.4423765178762,0.03797641082758993,112.4803529287038,0.999662372940351
60000,0.075,3393.9364938835915,7433.842364835649,1.786560973191871,2.6807742453114027,336.3734433050707,0.09718338062980979,140.46543405538068,0.12077343081044103,140.5862074861911,0.9991409297329378,336.63896006601914,0.09744167139023585,140.76499136248077,0.12079279880445969,140.88578416128524,0.999142618969518
80000,0.075,5678.306994341308,12415.579803207893,2.3820812975891603,3.5743656604152036,430.86706594238325,0.08510514608828823,161.9128045104435,0.27542108243005736,162.18822559287355,0.9983018429271098,431.16705836898086,0.08528479903999281,162.1884301431652,0.27545521293654646,162.46388535610174,0.9983045141858279
100000,0.075,8473.929298763529,18504.3211509948,2.977601621986451,4.467957075519004,522.3865550646399,0.07598915565270878,178.97907016339286,0.5228912938297069,179.50196145722256,0.997086988411799,522.7133193682273,0.07612119694676336,179.23017916639202,0.5229431139394716,179.7531222803315,0.9970907703448737
10000,0.1,150.48030240620312,319.4956584227413,0.2910239783125118,0.44679570755190046,73.13984707369328,0.16831149554028832,44.33796464469261,0.000775802590393799,44.33874044728301,0.9999825028274919,73.24517758529471,0.16955989685085168,44.58210409426567,0.0007761600154933626,44.58288025428116,0.9999825906264678
20000,0.1,506.19839468514215,1067.7446676704233,0.5820479566250236,0.8935914151038009,131.12164047146933,0.14081499704413739,73.11928069737473,0.005362101360187013,73.12464279873493,0.9999266717599572,131.27794903547638,0.1415685275916714,73.41879887641224,0.005363883489840435,73.42416275990207,0.9999269466169145
40000,0.1,1724.9699207842064,3619.4415959356566,1.1640959132500472,1.7871828302076018,236.40650925249733,0.11199406249652034,113.83379046581669,0.03813812209429136,113.87192858791099,0.9996650788076813,236.63231200319845,0.112392624510027,114.15245421153075,0.03814638634008306,114.19060059787084,0.9996659411007529
60000,0.1,3552.3353678469725,7433.842364835649,1.7461438698750702,2.6807742453114027,334.56345160834434,0.09487064091166356,142.23252720049334,0.12132608605813712,142.35385328655147,0.9991477147737342,334.83641779639555,0.09512302820085447,142.5337001922805,0.12134523712206936,142.65504542940255,0.9991493799833241
80000,0.1,5943.319890108203,12415.579803207893,2.3281918265000945,3.5743656604152036,428.49021869450314,0.08291521978045904,163.64153315366076,0.276699643463293,163.91823279712406,0.9983119654309246,428.7979366054893,0.08308988360952474,163.91727911928982,0.27673326075154,164.19401238004136,0.9983145959055375
100000,0.1,8869.416855259204,18504.3211509948,2.9102397831251183,4.467957075519004,519.450322238116,0.07391585770768642,180.63735390511988,0.5253442930688198,181.1626981981887,0.9971001519722669,519.7849089645965,0.07404373135653854,180.88760970713963,0.5253951670238786,181.4130048741635,0.9971038726391842
